PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Analysis Comment,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0007000000 uM,Activity at 0.00160 uM,Activity at 0.00370 uM,Activity at 0.00820 uM,Activity at 0.018 uM,Activity at 0.041 uM,Activity at 0.092 uM,Activity at 0.205 uM,Activity at 0.457 uM,Activity at 1.022 uM,Activity at 2.286 uM,Activity at 5.112 uM,Activity at 11.43 uM,Activity at 25.56 uM,Activity at 57.14 uM,Compound QC
9557,4238518,3233628,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)N4CCOCC4,Inactive,0,,,Inactive,,,,,,,,,,4,,-2.841,,,-8.489,,0.1918,,0.2797,,7.758,,14.51,,11.63,,-2.841,QC'd by Pharmacopeia
9558,26751003,16758464,CCN1C(=O)[C@H]2CC[C@@H]\3[C@@H]([C@@H]2C1=O)[C@@H]([C@@H](C/C3=N/O[C@@H](C)C4=CN(N=N4)[C@H]5COC[C@H]5O)O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-1.042,-1.235,,3.821,,8.637,,7.685,,10.46,,2.533,,-1.042,,,QC'd by BUCMLD
9559,4253022,5355951,COC1=CC=C(C=C1)/C=N\NC(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,12.13,1.933,,3.621,,-0.1929,,6.569,,-3.17,,11.43,,12.13,,,QC'd by NCI
9560,4239131,3234238,CN1CCCC2(C1)CCN(CC2)C(=O)C3=CC=CN3C,Inactive,0,,,Inactive,,,,,,,,,,4,,1.195,,,14.82,,3.607,,,,-4.523,,3.013,,1.612,,1.195,QC'd by Pharmacopeia
9561,11113971,3139,COC1=CC2=C(C=C(C=N2)C3=CC=NC=C3)C(=C1)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-3.077,-7.061,9.897,-1.149,-7.34,0.5337,0.3766,2.333,3.671,0.0857,-5.115,-0.0518,-4.32,,8.288,-3.077,QC'd by Tocris
9562,11113001,23684996,CCCC(=O)NC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@H]([C@@H]4[C@@H](O3)COP(=O)(O4)[O-])OC(=O)CCC.O.[Na+],Inactive,0,,,Inactive,,,,,,,,,,4,,2.099,7.375,-0.4775,,-3.729,2.435,3.101,,-3.515,5.442,-2.929,-3.066,-5.982,2.878,2.099,,QC'd by Prestwick
9563,26752715,16759125,CC1=CC(=CC(=C1)/C=C/C2C(C(CO2)O)OC3=CC=C(C=C3)C4CCCC4)C,Inactive,0,,,Inactive,,,,,,,,,,4,,10.32,-5.243,,-6.189,,-4.888,,-4.912,,12.14,,5.01,,10.32,,,QC'd by BUCMLD
9564,17385199,3247079,COC1=CC=C(C=C1)C[C@@]2([C@@H]3[C@@H](CC4=C3C=C(N4CC5=CC=C(C=C5)OC(F)(F)F)C(=O)N6CCCC6)CN2C(=O)C7=CC=CC=C7)C(=O)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-2.334,,,3.455,,0.3347,,-5.08,,0.8782,,0.6965,,5.074,,-2.334,QC'd by UPCMLD
9565,4239629,3234736,CC(C)NC(=O)N1CCC2(CCN(CC2)C(=O)C3=NC=CN=C3)CC1,Inactive,0,,,Inactive,,,,,,,,,,4,,12.36,,,-7.368,,0.7056,,,,5.602,,-4.98,,9.877,,12.36,QC'd by Pharmacopeia
9566,4253951,425313,CN(C)CCNS(=O)(=O)N(C)C,Inactive,0,,,Inactive,,,,,,,,,,4,,5.074,3.765,,-7.151,,22.59,,-2.137,,-5.835,,-6.073,,5.074,,,QC'd by NCI
9567,4252463,3246007,C1=CC=C2C(=C1)C=CC=N2.C(=N)=S.C(=N)=S.C(#N)S.[NH2-].[NH2-].[NH2-].[NH2-].[Cu],Inactive,0,,,Inactive,,,,,,,,,,4,,4.929,-6.638,,4.347,,-1.92,,18.03,,2.233,,13.33,,4.929,,,QC'd by NCI
9568,4240267,3235373,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC=C(C=C3)Cl)N4CCNCC4,Inactive,0,,,Inactive,,,,,,,,,,4,,-7.016,,,0.8105,,1.449,,6.706,,1.377,,1.997,,8.174,,-7.016,QC'd by Pharmacopeia
9569,4238029,3233142,COC1=CC=C(C=C1)NC(=O)N2CC3(C2)CCN(CC3)C(=O)C4=CSN=N4,Inactive,0,,,Inactive,,,,,,,,,,4,,2.527,,,-11.69,,-4.97,,,,2.511,,-3.907,,1.963,,2.527,QC'd by Pharmacopeia
9570,4253023,135485437,CC1=C(C(=O)N(N1)C2=CC=C(C=C2)S(=O)(=O)O)N=NC3=CC=CC=C3.[Na],Inactive,0,,,Inactive,,,,,,,,,,4,,16.89,-2.036,,2.75,,-11.36,,-0.6408,,8.067,,-3.935,,16.89,,,QC'd by NCI
9571,4238525,3233635,CC1=C(C(=NO1)C)C2=NC=CC(=N2)N3CCOCC3,Inactive,0,,,Inactive,,,,,,,,,,4,,7.413,,,-5.128,,0.1983,,1.57,,-15.49,,-10.34,,8.933,,7.413,QC'd by Pharmacopeia
9572,26751006,16758466,CCN1C(=O)[C@H]2CC[C@@H]\3[C@@H]([C@@H]2C1=O)[C@@H]([C@@H](C/C3=N/O[C@@H](C)C4=CC(=NO4)C5=C(C=C(C=C5C)C)C)O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.5097,-1.735,,-5.041,,-4.538,,-5.113,,9.766,,3.174,,-0.5097,,,QC'd by BUCMLD
9573,11110717,3032277,C1=CC(=CC=C1C(=O)N[C@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N,Inactive,0,,,Inactive,,,,,,,,,,4,,-1.588,0.8146,3.367,11.04,3.372,6.402,5.191,,,,-0.4456,4.033,0.8229,-2.114,-1.231,-1.588,QC'd by SigmaAldrich
9574,11113561,155806,CC(C)CN1C2=C(C(=O)N(C1=O)C)NC(=N2)COC,Inactive,0,,,Inactive,,,,,,,,,,4,,5.936,10.44,9.451,0.7845,8.195,2.921,-4.533,-2.044,-0.628,-13.07,-6.298,-5.363,-2.33,,-1.633,5.936,QC'd by Tocris
9575,4239628,3234735,CC1=C(C(=NO1)C)C2=NC3=CC=CC=C3C(=N2)NC4=CC=CC=C4,Inactive,0,,,Inactive,,,,,,,,,,4,,6.906,,,-8.848,,-2.523,,-2.799,,-3.811,,1.82,,-2.757,,6.906,QC'd by Pharmacopeia
9576,11112994,6604522,C/C=C(/C(=O)O)\C.C/C=C(/C(=O)O)\C.CC(=O)O[C@H]1[C@]2([C@@H](C3=CC[C@@H]4[C@@]([C@@]3(C[C@H]2O)C)(CC[C@@H]5[C@@]4(CC[C@H]([C@@]5(CO)C)OC)C)C)CC([C@@H]1O)(C)C)CO.C1O[C@@H]([C@H]([C@@H]([C@@H]1O[C@H]2O[C@H]([C@H]([C@H]([C@@H]2O)O)O)CO)O)O[C@H]3O[C@H]([C@H]([C@H]([C@@H]3O)O)O)CO)C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,8.508,8.924,-6.166,,-6.053,7.482,-3.543,,-0.3982,-2.618,-5.739,-5.493,-5.565,4.619,8.508,,QC'd by Prestwick
9577,4238024,3233137,CC1=C(C(=NO1)C)C(=O)N2CCC3(CCCN(C3)C4=CC=CC=N4)CC2,Inactive,0,,,Inactive,,,,,,,,,,4,,-4.385,,,-7.111,,8.811,,,,0.7255,,7.155,,2.19,,-4.385,QC'd by Pharmacopeia
9578,4253944,72843,CN1CCN(CC1)CC2=NC3=CC=CC4=C3C(=[N+]2[O-])C5=CC=CC=C45,Inactive,0,,,Inactive,,,,,,,,,,4,,-3.374,-2.12,,6.079,,-1.242,,4.74,,-2.141,,-8.555,,-3.374,,,QC'd by NCI
9579,26752714,16759125,CC1=CC(=CC(=C1)/C=C/C2C(C(CO2)O)OC3=CC=C(C=C3)C4CCCC4)C,Inactive,0,,,Inactive,,,,,,,,,,4,,4.445,-1.434,,-5.77,,-0.1264,,2.263,,2.079,,4.966,,4.445,,,QC'd by BUCMLD
9580,26751005,16758465,CCN1C(=O)[C@H]2CC[C@@H]\3[C@@H]([C@@H]2C1=O)[C@@H]([C@@H](C/C3=N/O[C@@H](C)C4=CN(N=N4)[C@@H](CC5=CC=CC=C5)CO)O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-9.994,3.455,,6.145,,1.323,,-1.595,,6.73,,0.1335,,-9.994,,,QC'd by BUCMLD
9581,4253024,413411,C1=CC=C2C(=C1)C(=CC=C2S(=O)(=O)O)N=NC3=C(C4=C(C=C3)C(=CC=C4)S(=O)(=O)O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-18.71,6.51,,-2.295,,-1.531,,-7.89,,-7.308,,2.013,,-18.71,,,QC'd by NCI
9582,4239133,3234240,COCCN1C2=NC=NC=C2N=C(C1=O)C3=CC(=CC=C3)Cl,Inactive,0,,,Inactive,,,,,,,,,,4,,-8.208,,,5.011,,6.864,,-2.371,,1.156,,0.6756,,4.21,,-8.208,QC'd by Pharmacopeia
9583,11113973,1598,B(C1=CC=CC=C1)(C2=CC=CC=C2)OCCN,Inactive,0,,,Inactive,,,,,,,,,,4,,0.8525,-3.955,-0.8672,-5.237,-0.2237,4.934,3.43,0.1618,-9.855,-0.9986,-2.341,-0.6441,1.186,,-1.663,0.8525,QC'd by Tocris
9584,4238524,3233634,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CN(C4=CC=CC=C43)C)C5=CC=C(C=C5)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-11.96,,,11.32,,3.539,,5.087,,13.93,,2.722,,0.8672,,-11.96,QC'd by Pharmacopeia
9585,11110716,6603705,C1=CC(=CC=C1C(=O)CSC[C@H](C(=O)NCC(=O)O)NC(=O)CC[C@H](C(=O)O)N)N=[N+]=[N-],Inactive,0,,,Inactive,,,,,,,,,,4,,-5.379,1.839,0.3043,-0.6359,-4.949,-10.62,1.701,,,,4.496,1.807,4.183,-4.034,1.884,-5.379,QC'd by SigmaAldrich
9586,4252461,17210,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)S(=O)(=O)O,Inactive,0,,,Activator,1.9953,28.0688,,Partial curve; partial efficacy,-5.7,1.8851,0.9728,23.5,-4.5688,2.2,0 0 0 1 0 0 0,22.91,-5.066,,-1.117,,-6.724,,20.72,,-4.258,,11.12,,22.91,,,QC'd by NCI
9587,11112995,23684995,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@@H]3[C@H]4N(C3=O)[C@@H](C(S4)(C)C)C(=O)[O-].[Na+],Inactive,0,,,Inactive,,,,,,,,,,4,,9.787,0.8846,-1.383,,4.321,1.815,-1.932,,-19.25,-2.941,0.4883,5.526,-0.5907,-1.423,9.787,,QC'd by Prestwick
9588,4253945,5361852,C1=CC=C2C(=C1)C3=C(S2=O)C=C(C=C3)[N+](=O)[O-],Inactive,0,,,Inactive,,,,,,,,,,4,,-5.196,-2.362,,-4.405,,4.268,,-3.93,,-17.18,,-10.27,,-5.196,,,QC'd by NCI
9589,17385193,3247123,COC(=O)[C@]1([C@@H]2[C@@H](CC3=C2C=C(N3CCC4=CNC5=C4C=CC(=C5)F)C(=O)N6CCCC6)CN1C(=O)C7=CC=CC=C7)CC8=CC=C(C=C8)F,Inactive,0,,,Inactive,,,,,,,,,,4,,-19.1,,,2.1,,-4.117,,5.018,,9.31,,19.17,,-2.945,,-19.1,QC'd by UPCMLD
9590,11111214,3478,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,Inactive,0,,,Inactive,,,,,,,,,,4,,7.193,-5.929,-0.2898,3.228,-1.429,9.531,0.0645,,,,-2.231,1.638,0.6855,0.117,-6.707,7.193,QC'd by SigmaAldrich
9591,4238023,3233136,COCC(=O)N1CCC2(CCN(CC2)CC3=NC=CS3)CC1,Inactive,0,,,Inactive,,,,,,,,,,4,,3.476,,,6.003,,-8.434,,,,0.2684,,-9.758,,-2.936,,3.476,QC'd by Pharmacopeia
9592,4240261,3235367,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=C(N=C4N(C3=O)CCC#N)N5CCNCC5,Inactive,0,,,Inactive,,,,,,,,,,4,,-19.56,,,12.57,,10.74,,1.33,,4.549,,20.23,,5.904,,-19.56,QC'd by Pharmacopeia
9593,26752713,16759124,CC(=O)C1=CC=C(C=C1)OC2C(COC2/C=C/C3=CC=C(C=C3)Cl)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-2.408,-8.257,,-5.077,,3.783,,-0.0057,,8.329,,4.74,,-2.408,,,QC'd by BUCMLD
9594,11112017,43834282,C1C[N+](=C(N)N)CC2=CC=CC=C21.C1C[N+](=C(N)N)CC2=CC=CC=C21.[O-]S(=O)(=O)[O-],Inactive,0,,,Inactive,,,,,,,,,,4,,-16.18,7.188,-5.88,4.741,2.739,9.078,7.053,,,,7.017,4.218,11.78,-7.634,5.832,-16.18,QC'd by SigmaAldrich
9595,4238523,3233633,CC(C)NC(=O)N1CCC2(CC1)CCN(CC2)C(=O)OC3=CC=CC=C3,Inactive,0,,,Inactive,,,,,,,,,,4,,-2.026,,,2.543,,4.072,,,,-1.417,,-5.453,,1.404,,-2.026,QC'd by Pharmacopeia
9596,4239136,3234243,CN(CC1=CC=CO1)C2=NC=NC(=C2)C3=COC=C3,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.7735,,,7.802,,20.57,,10.05,,3.084,,9.822,,19.1,,-0.7735,QC'd by Pharmacopeia
9597,11113559,168382,CCCCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,Inactive,0,,,Inactive,,,,,,,,,,4,,-4.819,-5.268,-7.719,-5.379,1.665,-3.476,-2.076,-4.626,-0.0555,19.67,-4.87,-2.192,0.3663,,-5.691,-4.819,QC'd by Tocris
9598,11112572,442247,CN1CCC2=CC3=C(C=C2[C@@H]1[C@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3,Inactive,0,,,Inactive,,,,,,,,,,4,,-15.79,-4.784,-0.0894,,1.664,6.363,6.263,,2.846,6.229,7.491,15.83,2.204,-11.87,-15.79,,QC'd by Prestwick
9599,11110715,2130,C1C2CC3CC1CC(C2)(C3)N,Inactive,0,,,Inactive,,,,,,,,,,4,,-6.365,-4.603,-11.6,4.723,1.47,3.522,5.903,,,,0.4298,-2.703,5.074,-2.227,4.163,-6.365,QC'd by SigmaAldrich
9600,4252458,3246005,C([C@H]([C@H]([C@H]([C@H]1[C@H]([C@@H](C(=O)O1)O)O)O)O)O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,7.218,3.429,,1.879,,0.7873,,2.453,,-10.58,,-1.967,,7.218,,,QC'd by NCI
9601,11112996,6604115,CC(C)NC[C@@H](C1=CC(=C(C=C1)O)O)O.[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-15.23,4.103,-5.532,,-3.205,-5.901,4.432,,-2.954,-0.1949,4.625,11.25,11.38,-8.791,-15.23,,QC'd by Prestwick
9602,4238026,3233139,C1=CC=C(C(=C1)CN2C3=NC=NC=C3N=C(C2=O)C4=CC(=CC(=C4)F)F)Cl,Inactive,0,,,Inactive,,,,,,,,,,4,,-8.966,,,13.12,,-4.43,,-1.92,,4.695,,4.936,,5.445,,-8.966,QC'd by Pharmacopeia
9603,4239626,3234733,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)CC4=CC(=CC=C4)OC)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,1.592,,,8.296,,4.75,,-2.018,,2.137,,-2.974,,2.822,,1.592,QC'd by Pharmacopeia
9604,26752712,16759124,CC(=O)C1=CC=C(C=C1)OC2C(COC2/C=C/C3=CC=C(C=C3)Cl)O,Inactive,0,,,Inactive,,,,,,,,,,4,,7.901,10.22,,9.228,,5.52,,-2.004,,0.172,,-4.058,,7.901,,,QC'd by BUCMLD
9605,4253026,3246190,C1=CC=C(C=C1)[C@@H](CC(=O)O)N=C(N)N,Inactive,0,,,Inactive,,,,,,,,,,4,,-6.96,0.8579,,4.815,,2.469,,-0.5186,,1.874,,-2.017,,-6.96,,,QC'd by NCI
9606,4240264,3235370,CC(=O)N1CCC[C@]2(C1)CCN(C2)C3=CC=NC=C3,Inactive,0,,,Inactive,,,,,,,,,,4,,-5.508,,,10.52,,7.171,,,,0.987,,9.201,,-0.2529,,-5.508,QC'd by Pharmacopeia
9607,26751009,16758469,CO/N=C/1\[C@@H]2CCN3C(=O)N(C(=O)N3[C@H]2[C@@H]([C@@H]4[C@@H]1O4)O)C5=CC=CC=C5,Inactive,0,,,Inactive,,,,,,,,,,4,,15.56,-4.858,,-0.5022,,-4.639,,-2.425,,0.7133,,-4.524,,15.56,,,QC'd by BUCMLD
9608,17385194,3247132,COC1=CC=C(C=C1)C[C@@]2([C@H]3[C@@H](C(=O)C=C3CN2C(=O)C4=CC=CC=C4)CC(=O)C(=O)N5CCCC5)C(=O)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-5.715,,,-1.354,,0.113,,3.885,,5.95,,5.423,,4.611,,-5.715,QC'd by UPCMLD
9609,4239137,3234244,COC1=CC=C(C=C1)NC(=O)N2CCCC3(C2)CCN(CC3)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,Inactive,0,,,Inactive,,,,,,,,,,4,,3.946,,,-8.793,,4.552,,,,1.664,,-1.18,,-5.041,,3.946,QC'd by Pharmacopeia
9610,4239135,3234242,C1COCCN1C2=NC(=NC3=CC=CC=C32)C4=COC=C4,Inactive,0,,,Inactive,,,,,,,,,,4,,-8.74,,,-4.371,,-1.456,,8.384,,7.165,,8.488,,7.491,,-8.74,QC'd by Pharmacopeia
9611,11113975,5280443,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,5.237,11.23,-4.517,9.112,-0.3438,-5.731,-2.754,2.621,-8.526,-7.91,-1.729,-3.674,9.46,,2.839,5.237,QC'd by Tocris
9612,26751007,16758467,CCN1C(=O)[C@H]2CC[C@@H]\3[C@@H]([C@@H]2C1=O)[C@@H]([C@@H](C/C3=N/OC[C@@H](C)[C@@H](C(C)C)OCC4=CC=CC=C4)O)O,Inactive,0,,,Activator,1.5849,30.816,,Partial curve; partial efficacy,-5.8,1.01,0.993,26,-4.816,2.2,1 0 0 0 0 0 0,22.87,4.278,,-5.68,,-3.418,,-3.805,,3.266,,12.92,,22.87,,,QC'd by BUCMLD
9613,11110714,1720,C1=CC2=C(C=CC3=C2C(=C1)C(=O)NC3=O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,-2.927,-7.025,0.163,6.366,3.333,-1.372,0.178,,,,-6.336,4.393,1.517,-7.805,5.752,-2.927,QC'd by SigmaAldrich
9614,11112573,443372,CC(C)NC[C@@H](C1=CC(=C(C=C1)O)O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-16.82,1.619,0.2411,,6.442,-11.24,1.095,,7.849,7.74,11.32,18.67,7.713,-14.79,-16.82,,QC'd by Prestwick
9615,4252459,151805,C(C(=O)[C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-12.61,15.44,,-1.329,,8.743,,13.47,,-1.816,,-8.506,,-12.61,,,QC'd by NCI
9616,4253947,425241,C1=C(C=C(C(=C1Cl)O)Cl)C(C2=CC(=C(C(=C2)Cl)O)Cl)C(C3=CC(=C(C(=C3)Cl)O)Cl)C4=CC(=C(C(=C4)Cl)O)Cl,Inactive,0,,,Inactive,,,,,,,,,,4,,-3.636,-4.696,,7.726,,7.507,,7.645,,1.409,,5.282,,-3.636,,,QC'd by NCI
9617,4239625,3234732,C1CN(CCC12CCN(CC2)C(=O)NC3=CC(=CC=C3)F)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,Inactive,0,,,Inactive,,,,,,,,,,4,,-11.7,,,9.827,,7.272,,,,11.37,,1.873,,13.17,,-11.7,QC'd by Pharmacopeia
9618,11112997,5702224,C1C(=NC(=O)N1/N=C\C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])[O-].[Na+],Inactive,0,,,Inactive,,,,,,,,,,4,,6.564,-3.2,-12.8,,1.438,3.081,5.266,,-2.935,2.068,3.739,-1.064,0.9072,-10.25,6.564,,QC'd by Prestwick
9619,4253027,240945,COC1=CC=C(C=C1)NCC2=C(C=CC3=CC=CC=C32)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-9.772,-2.548,,1.219,,-18.4,,7.621,,-3.247,,6.304,,-9.772,,,QC'd by NCI
9620,17385195,3247146,CN(C)C(=O)C1=CC2=C(N1CC3=CC=CC=C3)C[C@@H]4[C@H]2[C@](N(C4)C(=O)C5=CC=CC=C5)(CC6=CC=C(C=C6)OC)C(=O)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-19.73,,,9.683,,-1.045,,-1.172,,6.159,,6.639,,2.12,,-19.73,QC'd by UPCMLD
9621,11113087,10235,C1[C@H]2CNC[C@@H]1C3=CC=CC(=O)N3C2,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.6898,3.266,-0.3034,3.169,-1.31,-0.1642,-3.389,-3.163,-9.43,3.867,-6.762,4.02,2.284,,12.64,-0.6898,QC'd by Timtec
9622,4238481,3233591,C1CC1N2C(=O)C=NC3=CN=C(N=C32)OC4=CC(=CC=C4)Cl,Inactive,0,,,Inactive,,,,,,,,,,4,,-8.644,,,11.92,,6.733,,3.298,,3.158,,4.314,,1.272,,-8.644,QC'd by Pharmacopeia
9623,11111960,6604044,CC[C@@]1(C[C@@H]2C[C@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@@H]7[C@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,Inactive,0,,,Activator,31.6228,26.224,,Single point of activity,-4.5,4.9549,0.6601,25.5,-0.724,3,0 0 1 0 0 0 0 1 0 0 0 0 0 0,24.21,-0.4042,,0.4224,13.62,-1.533,3.449,-0.6807,-1.385,-15.1,-7.18,-12.27,9.111,2.427,5.465,24.21,QC'd by SigmaAldrich
9624,4253051,413487,C1CCC(CC1)NCC2=CC(=C(C=C2O)CN3COC4=CC=CC=C43)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-11.45,-10.17,,4.539,,3.99,,5.237,,-2.238,,-2.912,,-11.45,,,QC'd by NCI
9625,11113585,4549,C1=CC=C(C=C1)CCCNC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-2.492,-9.146,-10.36,-1.731,-3.643,5.769,5.78,-0.2964,2.984,0.1534,0.3142,0.4145,6.865,,-11.22,-2.492,QC'd by Tocris
9626,4252550,6140,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,4.661,-3.919,,8.593,,2.992,,-6.628,,-4.508,,-4.969,,4.661,,,QC'd by NCI
9627,4253972,5383687,C12=C(N=C(C(=N1)Cl)Cl)N=C(N2)C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,3.794,2.742,,-1.794,,5.095,,7.435,,-3.252,,4.813,,3.794,,,QC'd by NCI
9628,4239749,3234856,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=C(C=C3)F)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-9.325,,,-4.792,,8.913,,2.607,,3.378,,16.37,,3.256,,-9.325,QC'd by Pharmacopeia
9629,17385220,3247159,CN(C)C(=O)C1=CC2=C(N1C[C@@H](CO)O)C[C@@H]3[C@H]2[C@](N(C3)C(=O)C4=CC=CC=C4)(CC5=CC=C(C=C5)OC)C(=O)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.5462,,,2.544,,-3.138,,2.242,,-2.19,,4.906,,-2.929,,-0.5462,QC'd by UPCMLD
9630,4240172,3235278,CN(C)C1=NC=C2C(=N1)N(C(=O)C=N2)C[C@H]3CCCO3,Inactive,0,,,Inactive,,,,,,,,,,4,,-7.821,,,12.66,,4.067,,-3.423,,2.371,,12.29,,0.8757,,-7.821,QC'd by Pharmacopeia
9631,11111175,3448892,CC1=C(C2=C(N1CC3=CC=C(C=C3)F)C=CC(=C2)OC)CC(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-10.39,19.85,-2.106,7.663,-1.547,-10.5,-2.433,,,,-2.573,0.285,0.4333,-0.8781,10.78,-10.39,QC'd by SigmaAldrich
9632,11112450,6604285,CCC[C@H]1C[C@@H](N(C1)C)C(=O)N[C@H]([C@H]2[C@H]([C@H]([C@@H]([C@H](O2)SC)O)O)O)[C@H](C)O,Inactive,0,,,Inactive,,,,,,,,,,4,,2.087,-2.001,2.909,,1.828,-7.834,-0.138,,-4.636,-3.572,2.286,-0.0599,-0.2378,-2.032,2.087,,QC'd by Prestwick
9633,26751082,16758515,CC1=CC(=C(C(=C1)C)C2=NOC(=C2)[C@H](C)O/N=C\[C@H]([C@H](C)/C=C\CC(=O)OC)OC)C,Inactive,0,,,Inactive,,,,,,,,,,4,,-10.85,4.459,,5.083,,3.104,,7.89,,10.97,,11.92,,-10.85,,,QC'd by BUCMLD
9634,11113086,6604601,C[C@H]1CC[C@]2([C@H]([C@H]3[C@H](O2)C[C@H]4[C@]3(CC[C@H]5[C@H]4CC=C6[C@]5(CC[C@H](C6)O)C)C)C)NC1,Inactive,0,,,Inactive,,,,,,,,,,4,,0.7544,-6.564,-2.566,-0.6932,-1.548,4.586,9.318,-0.1475,6.39,-1.487,-4.676,-0.5598,-0.6667,,-2.358,0.7544,QC'd by Timtec
9635,4238482,3233592,CC(=O)N1CCC2(CCCN(C2)CC3=CC=C(C=C3)C#N)CC1,Inactive,0,,,Inactive,,,,,,,,,,4,,-4.237,,,-10.31,,-1.148,,,,-2.844,,-1.108,,8.815,,-4.237,QC'd by Pharmacopeia
9636,11111959,157018,C=C[C@@H](CCC(=O)O)N,Inactive,0,,,Activator,15.8489,27.5215,,Single point of activity,-4.8,3.99,0.5848,21.7275,-5.794,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0,11.69,2.79,,-4.095,-5.251,6.409,-11.13,-11.43,0.2864,-13.99,-17.98,-3.273,-4.486,-2.903,30.93,11.69,QC'd by SigmaAldrich
9637,4237918,3233031,CN(C)C(=O)C1=CC=C(C=C1)C2=CN=CN=C2NCC3=CN=CC=C3,Inactive,0,,,Inactive,,,,,,,,,,4,,-19.73,,,1.135,,7.147,,-3.727,,-1.087,,17,,6.779,,-19.73,QC'd by Pharmacopeia
9638,4253050,241379,C1=C(C=C(C(=C1CC2=C(C(=CC(=C2)Cl)C(=O)O)O)O)C(=O)O)Cl,Inactive,0,,,Inactive,,,,,,,,,,4,,8.148,-12.76,,-0.3061,,-12.31,,-4.676,,6.299,,-6.035,,8.148,,,QC'd by NCI
9639,4237479,3232592,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC(=C4)C#N)CC5=CC=C(C=C5)F,Inactive,0,,,Inactive,,,,,,,,,,4,,-13.07,,,12.37,,-2.573,,5.146,,2.688,,6.682,,11.9,,-13.07,QC'd by Pharmacopeia
