PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Analysis Comment,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0007000000 uM,Activity at 0.00160 uM,Activity at 0.00370 uM,Activity at 0.00820 uM,Activity at 0.018 uM,Activity at 0.041 uM,Activity at 0.092 uM,Activity at 0.205 uM,Activity at 0.457 uM,Activity at 1.022 uM,Activity at 2.286 uM,Activity at 5.112 uM,Activity at 11.43 uM,Activity at 25.56 uM,Activity at 57.14 uM,Compound QC
9367,4237910,3233023,C1C[C@@H](OC1)CN2C(=O)C=NC3=CN=C(N=C32)OC4=CC=CC=C4,Inactive,0,,,Inactive,,,,,,,,,,4,,-15.54,,,-5.928,,2.548,,3.781,,3.085,,5.203,,18.29,,-15.54,QC'd by Pharmacopeia
9368,11111167,3423,CC1=C(C(=C(N1)C)C(=O)OC)C(=O)C2=CC=CC=C2CC3=CC=CC=C3,Active,85,,,Inhibitor,2.5119,102.856,,Complete curve; high efficacy,-5.6,0.7,0.9561,-96.2525,6.6034,-1.1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-84.02,17.57,-1.348,4.856,13.03,-13.18,5.269,-3.806,-6.777,-12.75,-26.89,-52.18,-49.46,-74.3,-79.35,-84.02,QC'd by SigmaAldrich
9369,4239186,3234293,CN1CCCC2(C1)CCN(CC2)C(=O)C3=CSN=N3,Inactive,0,,,Inactive,,,,,,,,,,4,,3.685,,,,,28.83,,-3.088,,-1.997,,17.19,,-12.91,,3.685,QC'd by Pharmacopeia
9370,26751091,23640522,C[C@@H]1[C@H]2[C@H]3[C@@H](OC=C4[C@@]3([C@@H](O1)C5=C2C(=O)[C@@H]6[C@@H]([C@@H]5O)O6)C(=O)[C@H]7[C@@H]([C@@H]4O)O7)C,Inactive,0,,,Inactive,,,,,,,,,,4,,19.77,3.411,,9.248,,5.137,,-1.501,,1.96,,10.2,,19.77,,,QC'd by BUCMLD
9371,4240181,3235287,CN1CCN(CC1)C2=NC(=NC3=CC=CC=C32)C4=CC(=CC=C4)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,8.669,,,-13.07,,-11.96,,-3.178,,8.008,,8.669,,,,,QC'd by Pharmacopeia
9372,4253042,413467,C1=CC=C(C=C1)CSC2=NC=CC(=N2)NC3=C(C=CC(=C3)Cl)Cl,Inconclusive,20,,,Inhibitor,6.3096,42.0924,,Single point of activity,-5.2,4.9549,0.8969,-43.1222,-1.0298,-3,0 0 0 0 0 0 0,-40.96,-8.298,,-7.771,,-0.3507,,3.486,,4.338,,1.492,,-40.96,,,QC'd by NCI
9373,11113078,53278,CC(=O)N[C@@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-3.328,16.88,4.821,19.21,12.99,5.312,-3.502,6.164,3.571,2.018,-3.059,-3.524,3.72,-3.217,2.336,-3.328,QC'd by Timtec
9374,4252540,3246029,CC[C@@H](CS(=O)(=O)O)[N+](=O)[O-],Inactive,0,,,Inactive,,,,,,,,,,4,,5.264,10.01,,-0.8495,,4.155,,-1.051,,2.143,,12.67,,5.264,,,QC'd by NCI
9375,4253963,3246538,C1=NC2=NC=NC(=C2N1)N.C1=NC2=NC=NC(=C2N1)N.Cl[Pt](Cl)(Cl)Cl,Inactive,0,,,Inactive,,,,,,,,,,4,,-14.12,-18.33,,8.536,,-7.547,,22.75,,19.51,,8.456,,-14.12,,,QC'd by NCI
9376,4239741,3234848,C1CN(CCC12CN(C2)C3=NC=CC=N3)C(=O)C4=CC=NC=C4,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.9651,,,,,6.718,,11.34,,3.962,,4.726,,-5.048,,-0.9651,QC'd by Pharmacopeia
9377,11112460,1989,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,Inactive,0,,,Inactive,,,,,,,,,,4,,-9.976,-11.19,-17.52,-28.25,17.19,-7.362,12.58,17.6,21.4,-1.699,36.86,-16.89,2.918,11.64,-9.976,,QC'd by Prestwick
9378,11113579,969502,CN1CCN(CC1)[C@@H]2CC3=CC=CC=C3SC4=C2C=C(C=C4)SC,Inconclusive,20,,,Inhibitor,39.8107,41.8108,,Single point of activity,-4.4,4.9549,0.8411,-42.4134,-0.6026,-3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-39.18,-1.885,1.789,-5.619,-7.221,4.067,6.846,-4.168,-2.037,3.077,4.932,-0.3136,-3.798,-4.297,-1.065,-39.18,QC'd by Tocris
9379,11113957,6603751,C1CN(CCN1C[C@H](C(C2=CC=CC=C2)C3=CC=CC=C3)O)C4=CC(=CC=C4)Cl,Inactive,0,,,Inactive,,,,,,,,,,4,,-12.12,3.842,-7.717,-8.07,-12.34,-11.41,-10.45,0.7243,-5.994,-14.02,10.36,7.385,17.93,0.8019,0.4228,-12.12,QC'd by Tocris
9380,4239183,3234290,COC1=CC=CC(=C1)CN2C3=NC=NC=C3N=C(C2=O)C4=CC=CS4,Active,85,,,Inhibitor,2.5119,95.8514,,Complete curve; high efficacy,-5.6,1.1,0.9922,-91.208,4.6434,-1.1,0 0 0 0 0 0 0,-88.09,,,-1.551,,9.042,,4.482,,-7.564,,-43.46,,-74.95,,-88.09,QC'd by Pharmacopeia
9381,4238475,3233585,COC1=CC=C(C=C1)NC(=O)N2CC[C@]3(C2)CCCNC3,Inactive,0,,,Inactive,,,,,,,,,,4,,-4.783,,,,,-10.97,,11.08,,-2.721,,-1.217,,4.691,,-4.783,QC'd by Pharmacopeia
9382,4237488,3232601,COCC(=O)N1CCC2(CCN(CC2)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)CC1,Inactive,0,,,Inactive,,,,,,,,,,4,,5.179,,,,,-0.6819,,-5.926,,-0.1933,,-22.79,,5.517,,5.179,QC'd by Pharmacopeia
9383,26751088,16758520,COC(=O)[C@H]1[C@@H]([C@@]2([C@]([C@@H]1O)(C3=CC=CC=C3O2)O)C4=CC=CC=C4)C5=CC=CC=C5,Inconclusive,24,,,Inhibitor,0.0794,48.348,,Partial curve; partial efficacy,-7.1,2.4064,0.834,-34.223,14.125,-2.2,0 0 0 0 0 1 0,-41.54,3.757,,9.22,,29.71,,-16.19,,-24.87,,14.45,,-41.54,,,QC'd by BUCMLD
9384,11111164,5281878,C1CN(CCN1CC/C=C/2\C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,Inactive,0,,,Inactive,,,,,,,,,,4,,-20.15,3.519,3.86,-2.809,9.256,8.02,-0.2883,-1.608,1.877,7.067,4.129,-4.99,0.1036,21.65,9.482,-20.15,QC'd by SigmaAldrich
9385,4253041,3246193,C1=NC2=C(N1)C(=NC=N2)SCCN3C=NC4=C(C3=S)NC=N4,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.3984,0.8955,,-2.531,,-21.02,,-0.5593,,-8.769,,4.108,,-0.3984,,,QC'd by NCI
9386,4237907,3233020,COC1=CC=C(C=C1)C(=O)N2CCC3(CC2)CN(C3)C4=CC=CC=C4,Inconclusive,21,,,Inhibitor,12.5893,54.9932,,Partial curve; partial efficacy,-4.9,2.7202,0.9737,-55.3472,-0.3539,-2.2,0 0 0 0 0 0,-54.69,,,,,3.849,,-7.083,,0.672,,-0.1675,,-23.11,,-54.69,QC'd by Pharmacopeia
9387,17385209,3247125,COC(=O)[C@]1([C@@H]2[C@@H](CC3=C2C=C(N3CCC4=CNC5=CC=CC=C54)C(=O)N6CCCC6)CN1C(=O)C7=CC=CC=C7)CC8=CC=C(C=C8)F,Active,85,,,Inhibitor,2.5119,93.46,,Complete curve; high efficacy,-5.6,1.2475,0.9589,-86.2416,7.2184,-1.1,0 0 0 0 0 0 0,-82.18,,,20.94,,6.083,,-8.069,,-2.429,,-33.65,,-78.22,,-82.18,QC'd by UPCMLD
9388,4240178,3235284,C1CN(CCN1)C2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4C#N,Inactive,0,,,Inactive,,,,,,,,,,4,,26.52,,,6.877,,4.872,,8.131,,3.392,,26.52,,,,,QC'd by Pharmacopeia
9389,11111966,6604048,CC(=O)O[C@H]1C[C@@]2([C@H](CCC2=O)C3=C1[C@@]4([C@@H](OC(=O)C5=COC(=C54)C3=O)COC)C)C,Inactive,0,,,Inactive,,,,,,,,,,4,,-12.42,7.523,13.51,-1.912,-2.782,8.475,-10.13,0.5042,0.866,-7.1,-2.664,-1.142,-13.5,-2.166,-12.67,-12.42,QC'd by SigmaAldrich
9390,4239742,3234849,C1CN(CCC12CCN(CC2)C(=O)C3=CC(=CC=C3)F)C4=NC=CC=N4,Active,42,,,Inhibitor,12.5893,78.74,,Partial curve; partial efficacy,-4.9,1.4781,0.929,-80.792,-2.052,-2.2,0 0 0 0 0 0,-73.39,,,,,-11.74,,12.13,,-8.028,,-7.097,,-38.41,,-73.39,QC'd by Pharmacopeia
9391,4253962,135485450,C[C@@H]1[C@@H](/C=C\O[C@@]2(C(=O)C3=C(O2)C(=C(C4=C3C(=N[C@H]5CC[C@@H](O[C@@H]5C)O)C=C(C4=O)NC(=O)/C(=C\C(=O)[C@@H]6C[C@@H]6[C@H]([C@@H]([C@H]([C@@H]([C@@H]1OC(=O)C)C)O)C)O)/C)O)C)C)OC,Inconclusive,20,,,Inhibitor,3.9811,56.2395,,Single point of activity,-5.4,0.8,0.8771,-49.173,7.0665,-3,0 0 0 0 0 0 0,-36.7,14.63,,5.027,,7.259,,-2.469,,-4.737,,-7.166,,-36.7,,,QC'd by NCI
9392,11113077,670970,C[C@@]12CCC[C@]([C@@H]1CCC3=C2C=C(C=C3)O)(C)C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-33.11,-17.01,-3.161,-17.96,-12.16,-1.885,-13.82,14.23,28.12,5.742,25.28,-7.122,3.329,15.81,-19.79,-33.11,QC'd by Timtec
9393,4252543,87983,C(C(=O)O)N(CC(=O)O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,17.74,4.689,,-10.83,,-5.131,,-19.92,,-11.93,,5.443,,17.74,,,QC'd by NCI
9394,11113578,4013695,COC1=CC=CC=C1N2CCN(CC2)CCN3C(=O)C4=C(C5=CC=CC=C5N4)NC3=O,Inactive,0,,,Inactive,,,,,,,,,,4,,-9.659,4.051,7.197,7.87,3.413,4.603,0.7348,-1.165,9.409,3.579,3.031,17.88,-3.288,-14.12,5.561,-9.659,QC'd by Tocris
9395,11112459,5390108,C1=CC(=CC=C1C(=O)N/N=C\C2=CC=C(O2)[N+](=O)[O-])O,Inactive,0,,,Inactive,,,,,,,,,,4,,24.41,-0.3301,-26.7,25.09,11.2,-35.33,43.88,2.626,-9.285,-26.8,29.15,-22.82,62.43,-2.851,24.41,,QC'd by Prestwick
9396,4239184,3234291,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC(=CC(=C4)F)F)CC5=CC=C(C=C5)F,Inactive,0,,,Inactive,,,,,,,,,,4,,6.269,,,1.774,,-2.013,,-4.736,,-10.4,,4.025,,27.22,,6.269,QC'd by Pharmacopeia
9397,4238476,3233586,C1CNCCC1NC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4C(F)(F)F,Inactive,0,,,Inactive,,,,,,,,,,4,,14.47,,,-1.167,,11.69,,2.356,,13,,14.47,,,,,QC'd by Pharmacopeia
9398,11113956,4336830,CC(=O)NNC(=O)N1CC2=CC=CC=C2OC3=C1C=C(C=C3)Cl,Inactive,0,,,Inactive,,,,,,,,,,4,,-14.73,5.909,10.81,0.0015,-2.499,-0.9991,13.74,2.584,35.01,21.15,27.76,23.3,23.9,-1.326,-3.692,-14.73,QC'd by Tocris
9399,4253040,241158,C1=CC(=CC=C1CC2=CC=C(C=C2)[As](=O)(O)O)[As](=O)(O)O,Inconclusive,20,,,Inhibitor,7.9433,49.457,,Single point of activity,-5.1,4.9549,0.8196,-42.457,7,-3,0 0 0 1 0 0 0,-35.33,5.483,,-3.793,,9.759,,-16.14,,2.51,,20.28,,-35.33,,,QC'd by NCI
9400,4237908,3233021,C1CC2(CCN(CC2)C(=O)C3=CC(=CC=C3)F)CN(C1)C4=NC=CC=N4,Active,41,,,Inhibitor,15.8489,86.7535,,Partial curve; partial efficacy,-4.8,1.9673,0.9852,-76.887,9.8665,-2.2,0 0 0 0 0 0,-71.35,,,,,15.98,,5.31,,11.65,,3.77,,-20.35,,-71.35,QC'd by Pharmacopeia
9401,4237489,3232602,CN(C)C1=CC=C(C=C1)C2=CN=CN=C2NCC3=CC=CC=C3,Inactive,0,,,Inactive,,,,,,,,,,4,,-13.57,,,-3.771,,10.8,,16.54,,9.326,,-13.57,,,,,QC'd by Pharmacopeia
9402,26751089,11576822,COC1=CC=C(C=C1)[C@]23[C@H]([C@@H]([C@H]([C@]2(C4=C(O3)C=C(C=C4OC)OC)O)O)C(=O)OC)C5=CC=CC=C5,Inactive,0,,,Inactive,,,,,,,,,,4,,-21.1,-14.14,,1.709,,8.714,,0.6373,,8.323,,-0.5405,,-21.1,,,QC'd by BUCMLD
9403,11111965,6604047,C1=C(C(=O)NC(=O)N1C[C@H](C(=O)O)N)I,Inactive,0,,,Inactive,,,,,,,,,,4,,8.459,7.144,12.74,-6.808,-5.099,3.431,-4.538,1.131,6.91,-7.737,12.15,-1.972,-21.01,-16.63,17.78,8.459,QC'd by SigmaAldrich
9404,11111165,5281878,C1CN(CCN1CC/C=C/2\C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,Inactive,0,,,Inactive,,,,,,,,,,4,,-16.84,6.813,21.11,-5.758,8.325,-8.72,-15.37,10.18,6.827,3.987,-16.05,0.8915,4.727,12.21,-16.84,,QC'd by Prestwick
9405,4240179,3235285,COCC(=O)N1CCC2(CC1)CN(C2)C3=CC=CC(=C3)C4=CC=CC=C4,Inactive,0,,,Inactive,,,,,,,,,,4,,7.402,,,,,-21.93,,18.89,,-8.574,,16.88,,-8.763,,7.402,QC'd by Pharmacopeia
9406,17385208,3247117,COC(=O)[C@]1([C@@H]2[C@@H](CC3=C2C=C(N3CCCNC4=C(C=C(C=N4)C(F)(F)F)Cl)C(=O)N5CCCC5)CN1C(=O)C6=CC=CC=C6)CC7=CC=C(C=C7)F,Active,64,,,Inhibitor,3.1623,89.685,,Complete curve; partial efficacy,-5.5,1.3723,0.9891,-80.685,9,-1.2,0 0 0 0 0 0 0,-79.56,,,5.869,,16.18,,2.648,,3.703,,-24.79,,-67.68,,-79.56,QC'd by UPCMLD
9407,11113076,6604599,CC1=C(C(=C2C(=C1O)[C@]3(C(=CC(=O)[C@@H](C3=O)C(=O)C)O2)C)C(=O)C)O,Active,93,,,Inhibitor,0.0126,65.2395,,Complete curve; high efficacy,-7.9,1.5095,0.8745,-78.5625,-13.323,-1.1,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-91.88,44.49,-18.47,-20.13,-37.83,-50.09,-71.65,-74.81,-82.85,-84.05,-80.86,-55.29,-76.75,-69.85,-85.27,-91.88,QC'd by Timtec
9408,4253961,20313,C[N+](C)(CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31)[O-],Inactive,0,,,Inactive,,,,,,,,,,4,,-29.67,1.258,,11.97,,3.136,,12.02,,4.954,,9.254,,-29.67,,,QC'd by NCI
9409,4239743,3234850,C1=CSC(=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=COC=C4,Inactive,0,,,Inactive,,,,,,,,,,4,,0.0121,,,6.938,,0.2289,,2.314,,11.27,,0.0121,,,,,QC'd by Pharmacopeia
9410,4252542,637566,CC(=CCC/C(=C/CO)/C)C,Inactive,0,,,Inactive,,,,,,,,,,4,,3.536,26.66,,12.4,,12.38,,7.817,,1.664,,14.81,,3.536,,,QC'd by NCI
9411,11113573,6603865,C[C@@H](CC1=CN=CN1)N,Inactive,0,,,Inactive,,,,,,,,,,4,,1.723,-0.0008,-4.871,-1.734,-3.516,18.42,-2.107,-14.81,-10.46,-8.976,-6.484,-2.708,-1.449,1.151,17.04,1.723,QC'd by Tocris
9412,4253039,3246192,B1(OC[C@H](O1)[C@@H]2[C@H]3[C@H](COB(O3)C4=CC=CC=C4)OB(O2)C5=CC=CC=C5)C6=CC=CC=C6,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.0383,11.63,,7.389,,-0.9769,,19.88,,16.93,,-12.16,,-0.0383,,,QC'd by NCI
9413,26751086,16758519,COC(=O)[C@H]1[C@@H](C(=O)[C@@]2([C@]1(OC3=CC=CC=C32)C4=CC=CC=C4)O)C5=CC=CC=C5,Inconclusive,22,,,Inhibitor,6.3096,42.0492,,Partial curve; partial efficacy,-5.2,1.1,0.8739,-48.76,-6.7108,-2.2,1 0 0 0 0 0 0,-37.3,36,,-2.259,,-7.017,,-11.18,,-15.11,,-13.98,,-37.3,,,QC'd by BUCMLD
9414,11113955,131747,C1CN(CCC1N)C2=NC(=CC=C2)Cl,Inactive,0,,,Inactive,,,,,,,,,,4,,15.28,4.28,-4.037,-5.715,-7.257,-10.34,-14.34,-15.63,-0.8477,-6.685,3.168,-10.03,2.124,-2.712,10.16,15.28,QC'd by Tocris
9415,4239181,3234288,CN1C=CC=C1C(=O)N2CCC3(CCCN(C3)C(=O)NC4=CC=CC=C4)CC2,Inactive,0,,,Inactive,,,,,,,,,,4,,-5.548,,,,,16.7,,-19.17,,1.149,,-17.17,,12.61,,-5.548,QC'd by Pharmacopeia
9416,4238469,3233579,CN(CC1=CC=CO1)C2=NC=NC=C2C3=CC=CC(=C3)C#N,Inactive,0,,,Inactive,,,,,,,,,,4,,2.422,,,3.066,,-17.12,,1.298,,1.816,,2.422,,,,,QC'd by Pharmacopeia
9417,4239745,3234852,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC=C3)N(C)C,Active,42,,,Inhibitor,10,98.9881,,Partial curve; high efficacy,-5,4.5045,0.9432,-92.409,6.5791,-2.1,0 0 0 0 0 0 0,-91.96,,,-2.004,,8.371,,27.66,,-1.469,,1.599,,-57.95,,-91.96,QC'd by Pharmacopeia
9418,11112462,3280,CCOC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OCC)OCC)OCC,Active,43,,,Inhibitor,3.9811,86.2095,,Partial curve; partial efficacy,-5.4,0.8,0.8583,-75.7095,10.5,-2.2,0 0 0 0 0 0 0 0 0 0 0 0 0 0,-62.64,7.965,28.19,7.631,-5.71,20.34,-6.035,19.82,-4.759,-1.479,-5.712,-31.72,-31.26,-47.62,-62.64,,QC'd by Prestwick
9419,4252546,3246030,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC=C3[C@]24C=C[C@@]5([C@]3(CC[C@H](C5)O)C)[C@@H]([C@@H]4C(=O)O)C(=O)O)C,Inactive,0,,,Inactive,,,,,,,,,,4,,15.33,-8.355,,-8.52,,-23.92,,-11.28,,0.0747,,-3.191,,15.33,,,QC'd by NCI
9420,4253968,3246540,C[C@](CO)([C@H]([C@]12C(=O)N[C@](C(=C)CCO1)(C(=O)N2)O)O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,5.786,-11.34,,6.132,,-7.86,,-11.08,,6.102,,-3.065,,5.786,,,QC'd by NCI
9421,4237913,3233026,CN(C)CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CS4,Inactive,0,,,Inactive,,,,,,,,,,4,,5.459,,,-7.051,,-17.26,,-7.205,,-9.005,,5.459,,,,,QC'd by Pharmacopeia
9422,4239744,3234851,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)CCC4=CC=CC=C4)C,Inconclusive,20,,,Inhibitor,39.8107,44.134,,Single point of activity,-4.4,4.9549,0.8368,-45.324,-1.19,-3,0 0 0 0 1 0 0,-39.02,,,-3.251,,-11.6,,-3.056,,7.88,,20.35,,4.671,,-39.02,QC'd by Pharmacopeia
9423,11111964,5684,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4CCCCC4,Inactive,0,,,Inactive,,,,,,,,,,4,,-3.2,17.72,-3.376,2.841,6.664,9.826,4.143,8.66,-6.276,8.765,-3.008,13.46,15.03,4.139,-4.999,-3.2,QC'd by SigmaAldrich
9424,4240184,3235290,COCC(=O)N1CCC2(CCCN(C2)CC3=CC=C(C=C3)C#N)CC1,Inactive,0,,,Inactive,,,,,,,,,,4,,3.619,,,,,-10.89,,0.3252,,-15.4,,-1.803,,6.908,,3.619,QC'd by Pharmacopeia
9425,17385215,3247090,COC1=CC=C(C=C1)C[C@@]2([C@@H]3[C@@H](CC4=C3C=C(N4CC5=CC(=C(C(=C5)F)F)F)C(=O)N6CCCC6)CN2C(=O)C7=CC=CC=C7)C(=O)OC,Active,41,,,Inhibitor,12.5893,77.658,,Partial curve; partial efficacy,-4.9,3.132,0.9689,-74.904,2.754,-2.2,0 0 0 0 0 0 0,-72.83,,,5.668,,2.573,,-1.883,,-2.85,,12.09,,-33.68,,-72.83,QC'd by UPCMLD
9426,11113083,1099876,COC1=CC=CC=C1C[C@@H](CC2=NC3=CC=CC=C3N2)C4=NC5=CC=CC=C5N4,Active,42,,,Inhibitor,12.5893,94.644,,Partial curve; high efficacy,-4.9,1.3723,0.9145,-92.094,2.55,-2.1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-83.37,5.958,-0.0301,-6.135,5.619,15.63,-1.348,12.34,-16.43,-3.498,12.45,-13.5,-18.13,-40.09,-64.46,-83.37,QC'd by Timtec
9427,11111162,6603847,C[C@]12CC[C@@H]3[C@@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-9.322,7.856,-2.174,-4.186,6.784,-5.814,17.39,1.959,8.445,0.8784,1.374,25.39,0.9356,8.59,-7.042,-9.322,QC'd by SigmaAldrich
9428,4237490,3232603,CC(=O)N1CCC2(CCCN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)CC1,Active,42,,,Inhibitor,12.5893,115.336,,Partial curve; high efficacy,-4.9,1.1341,0.9977,-110.812,4.5238,-2.1,0 0 0 0 0 0,-92.76,,,,,6.765,,0.9114,,2.145,,-8.9,,-50.91,,-92.76,QC'd by Pharmacopeia
9429,26751087,6636330,COC(=O)[C@@H]1[C@H]([C@@](OC2=CC=CC=C2C1=O)(C3=CC=CC=C3)C(=O)OC)C4=CC=CC=C4,Inactive,0,,,Inactive,,,,,,,,,,4,,-6.83,4.274,,-6.354,,-10.1,,-4.092,,-0.1855,,-5.614,,-6.83,,,QC'd by BUCMLD
9430,4253038,122993,CC1=CC(=NC2=CC3=C(C=C([N+](=C3C=C2)C)C)N)N=C(N1C)N,Inactive,0,,,Inactive,,,,,,,,,,4,,13.01,17.64,,-1.144,,-20.33,,-3.225,,-16.05,,4.228,,13.01,,,QC'd by NCI
9431,11113954,3960826,CC1=NC=C2COP(=O)(OCC2=C1O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-10.32,-12.27,-4.222,11.53,33.62,34.4,20.88,13.03,7.135,14.51,12.94,-20.4,1.292,-10.78,-6.577,-10.32,QC'd by Tocris
9432,11113572,6604734,C[C@@H]1C(=C(NC(=C1C(=O)OCCSC2=CC=CC=C2)C)C)C(=O)OC,Active,85,,,Inhibitor,3.1623,99.969,,Complete curve; high efficacy,-5.5,1.2221,0.9452,-93.0408,6.9282,-1.1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-92.93,8.656,-3.114,-5.013,-6.899,8.274,19.78,12.71,22.54,0.795,-21.49,-37.26,-52.69,-73.95,-84.97,-92.93,QC'd by Tocris
9433,4239182,3234289,CN1CC[C@]2(C1)CCCN(C2)C(=O)C3=CC=CN3C,Inactive,0,,,Inactive,,,,,,,,,,4,,11.52,,,,,-7.192,,0.0406,,5.362,,-6.886,,-4.525,,11.52,QC'd by Pharmacopeia
9434,11112461,6328079,CN(C)CC[C@H](C1=CC=C(C=C1)Br)C2=CC=CC=N2,Inactive,0,,,Inactive,,,,,,,,,,4,,23.08,11.65,-25.72,-6.391,10.6,3.686,-19.08,10.78,23.79,-17.82,-6.903,-12.45,3.84,18.96,23.08,,QC'd by Prestwick
9435,4239746,3234853,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)OC)CCC5=CC=CC=C5,Inactive,0,,,Inactive,,,,,,,,,,4,,2.378,,,-11.34,,-0.7265,,14.59,,-3.302,,-1.565,,-4.166,,2.378,QC'd by Pharmacopeia
9436,4238470,3233580,CN(CC1=CC=CO1)C2=NC=NC(=C2)C3=CC=CC(=C3)C#N,Inactive,0,,,Activator,0.0631,22.3984,,Complete curve; partial efficacy; poor fit,-7.2,4.9549,0.43,26.7648,4.3664,1.4,0 0 0 0 0,12.33,,,16.77,,-5.784,,24.74,,40.36,,12.33,,,,,QC'd by Pharmacopeia
9437,4252545,222760,C1=CC=C2C=C(C=CC2=C1)C3=C(C=CC4=C3C(=O)C5=CC=CC=C5C4=O)C(=O)O,Active,46,,,Inhibitor,1.5849,99.0138,,Partial curve; high efficacy,-5.8,1.01,0.984,-98.3569,0.6569,-2.1,0 0 0 0 0 0 0,-89.75,-1.238,,1.001,,-3.299,,3.681,,-27.06,,-57.36,,-89.75,,,QC'd by NCI
9438,4240185,3235291,CC1=C(C(=NO1)C)C(=O)N2CCC[C@]3(C2)CCN(C3)C(=O)NC4=CC=CC(=C4)C#N,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.9436,,,,,12.26,,12.41,,-6.915,,-1.202,,-0.1761,,-0.9436,QC'd by Pharmacopeia
9439,4252544,407800,C1=CC=C2C(=C1)C=CC(=C2N(NC3=CC=C(C=C3)S(=O)(=O)O)S(=O)(=O)O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-11.35,-4.855,,2.357,,6.193,,8.954,,23.63,,17.8,,-11.35,,,QC'd by NCI
9440,4253967,301653,C[Si](C)(C1=CC=C(C=C1)C(=O)O)C2=CC=C(C=C2)C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.3358,-7.011,,1.101,,-13.78,,-16.35,,-18.81,,-11,,-0.3358,,,QC'd by NCI
9441,4237914,3233027,C1C[C@@]2(CCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)CN(C1)C(=O)C5=CC=NC=C5,Active,42,,,Inhibitor,7.9433,79.216,,Partial curve; partial efficacy,-5.1,1.4787,0.9356,-79.796,-0.58,-2.2,0 0 0 0 0 0,-76.88,,,,,-4.935,,-8.4,,13.92,,-16.04,,-47.96,,-76.88,QC'd by Pharmacopeia
9442,4237491,3232604,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N=CN=C3NCCC4=CNC5=C4C=C(C=C5)OC,Inconclusive,26,,,Inhibitor,0.5012,79.052,,Partial curve; partial efficacy,-6.3,1,0.9684,-63.78,15.272,-2.2,0 0 0 0 0,-53.15,,,14.62,,15.33,,-3.595,,-16.5,,-53.15,,,,,QC'd by Pharmacopeia
